heuristic_id,raw_app_type,cap_core_idea,cap_confidence,cap_parse_ok,cap_parse_error,cap_model,cap_prompt_hash,cap_latency_s,cap_cached
pop_7_op_m2_n3_251225_041803,bin_greedy,"The heuristic is a multi-criteria scoring function for bin selection. It evaluates candidate bins by combining several weighted factors: it prioritizes bins with larger remaining capacity (using exponential decay), penalizes bins that would become underutilized after placement, gives a bonus for placing an item in a bin that would be filled to an optimal range (more than half but not nearly full), and adjusts the score based on the bin's recent usage frequency to promote load balancing over time.",,True,,deepseek-chat,12ef3f7cc54ecf6e428c87442de367ce9fd90244b98d6a361271d113bf45dcab,4.298136949539185,False
pop_7_op_m2_n4_251225_041803,bin_greedy,"The heuristic selects a bin for an item by scoring each bin based on a weighted combination of multiple criteria: prioritizing bins with larger remaining capacity, penalizing bins whose remaining capacity deviates significantly from a target fill level, rewarding bins that have been used less recently, and giving a bonus to bins whose remaining capacity is close to the target. The bin with the highest composite score is chosen.",,True,,deepseek-chat,524dc2fb4a2c0cb7c28cfb2de8891e3c279fdee394bf4a23d48cf174a929e732,3.6814017295837402,False
pop_7_op_m2_n5_251225_041803,bin_greedy,"The heuristic selects a target bin for an item by scoring each bin based on a weighted combination of multiple criteria: prioritizing bins with larger remaining capacity (via an inverse quadratic term), penalizing bins that are underutilized relative to the median fill level, rewarding bins whose fill level after placement would be close to a target (three-quarters full), and favoring bins that have been used more recently (via an exponential decay adjustment).",,True,,deepseek-chat,d1a5be70763ee0bf565d177d5d8f8ace34ae1af91dc63790987b12ffbd6db46d,4.194019079208374,False
pop_7_op_m2_n6_251225_041803,bin_greedy,"The heuristic is a multi-criteria scoring function for bin selection. It prioritizes bins by combining several weighted factors: favoring bins with larger remaining capacity (via an inverse cubic term), penalizing bins that are underutilized relative to the median fill level, giving a bonus to bins that would be brought closer to a half-full state after placement, and adjusting for recent usage patterns to promote load balancing over time.",,True,,deepseek-chat,a1ce9ceb4fffb7029954f89bbf4f6a933e26d2a61afb4f719bc1a3a754fee38c,3.781407117843628,False
pop_7_op_m2_n7_251225_041803,bin_greedy,"The heuristic is a multi-criteria scoring function for bin selection. It evaluates candidate bins by combining several weighted factors: prioritizing bins with larger remaining capacity, penalizing deviation from a target fill level, rewarding bins with lower historical usage, favoring bins near a half-capacity sweet spot, and encouraging reuse of recently used bins. The final selection is based on the highest aggregate score.",,True,,deepseek-chat,7c67970e85bdc7826c2f947cdd886bb32894d6ad567fd579c79304fbc16f2370,3.478569269180298,False
pop_7_op_m2_n8_251225_041803,bin_greedy,"The heuristic is a multi-criteria scoring function for bin selection. It evaluates candidate bins by combining several weighted factors: it penalizes bins with large remaining capacity to avoid underutilization, gives a bonus to bins that would be near half-full after placement, prioritizes bins with more remaining space via an inverse capacity score, and incorporates a usage frequency adjustment to promote load balancing over time.",,True,,deepseek-chat,8c8e177a8b89360fe4443b52c3d7abfd504d8b075c3ab8f409933eaad80fa4e6,3.6825108528137207,False
pop_7_op_m2_n9_251225_041803,bin_greedy,"The heuristic is a multi-criteria scoring function for bin selection. It evaluates candidate bins by combining several weighted factors: it penalizes bins with very little remaining capacity, applies an exponential penalty for bins that are severely underutilized, gives a bonus to bins that are close to being half-full, and incorporates a novelty factor to encourage diversification by favoring bins that have been used less frequently in recent assignments.",,True,,deepseek-chat,36cb202277ae46ebe8cd361cf9d17eac1d22a3aa7fe40b8e7eacf0e1b93ea3f9,3.7075061798095703,False
pop_8_op_e1_n0_251225_042246,bin_greedy,"The heuristic is a multi-criteria scoring function for online bin packing. It selects a bin for an item by evaluating feasible bins (with sufficient capacity) based on a weighted combination of: 1) favoring bins where the remaining capacity after placement is larger (log-transformed), 2) penalizing bins where the resulting fill level deviates from half-full, 3) rewarding bins that have been used less recently (using a Gaussian decay), and 4) giving a bonus to bins whose current item count is near the median across all bins. The bin with the highest composite score is chosen.",,True,,deepseek-chat,fb26e766156750d4bbe7562b15b39c22d1bef43ff697a805a01977ae3e2af72d,6.829399108886719,False
pop_8_op_e1_n11_251225_042246,bin_greedy,"The heuristic is a multi-criteria scoring function for bin selection. It combines several weighted factors: it favors bins with larger remaining capacity, penalizes underutilized bins, rewards bins near half-full, and incorporates a dynamic penalty for recently used bins to encourage load distribution. The final score for each bin is an aggregate of these competing objectives.",,True,,deepseek-chat,baba6fa63a3580a2799c7bc3ccd94263b630d77b4387281b1d0f09ca5b1e1954,3.374116897583008,False
pop_8_op_e1_n12_251225_042246,bin_greedy,"The heuristic is a scoring function for bin-packing or resource allocation. It evaluates candidate bins for placing an item by combining multiple weighted criteria: favoring bins where the remaining capacity after placement is moderate (via a transformed normalized capacity), penalizing bins that would become nearly full, rewarding bins with remaining capacity near the median of feasible options, and adjusting for bins with diverse historical usage patterns to promote load distribution.",,True,,deepseek-chat,c4947d840325fa61ad81c1eb359eca63d426a227b5ea8c8f2c3be4c9c20c5d20,3.888170003890991,False
pop_8_op_e1_n13_251225_042246,bin_greedy,"The heuristic is a multi-criteria scoring function for bin selection. It combines several weighted components to evaluate candidate bins for placing an item: it strongly favors bins with large remaining capacity (via an inverse quartic term), penalizes bins that are underutilized relative to the average, rewards bins that are close to being half-full, and incorporates an entropy-based adjustment to promote balanced usage frequency among bins. The goal is to simultaneously maximize capacity utilization, avoid extreme fill levels, and distribute load evenly.",,True,,deepseek-chat,66555a894145585eca21fd92244c9d683630c224e1000ca0e0c74d1da85d3006,4.396310091018677,False
pop_8_op_e1_n14_251225_042246,bin_greedy,"The heuristic is a multi-criteria scoring function for bin selection. It evaluates candidate bins by combining several weighted factors: it favors bins with larger remaining capacity, penalizes bins that are underutilized relative to their total size, gives a bonus to bins where the remaining space closely matches the item size, and adjusts the score based on the bins' recent usage history to promote load balancing over time.",,True,,deepseek-chat,e45664156db57e3ae77fd9c11fa26e23d301cebe586c5f324653dd2bccf2b645,3.7840139865875244,False
pop_8_op_e1_n15_251225_042246,bin_greedy,"The heuristic selects a bin for an item by scoring candidate bins based on a weighted combination of multiple criteria: rewarding bins where the remaining capacity closely matches the item size, penalizing bins with large unused capacity, favoring bins that are near half-full, and adjusting for the bins' recent usage history to promote load balancing over time.",,True,,deepseek-chat,26908690af22e31638b7679d7d1d7a41c6150a95069b432bda1a46455ab689bc,3.267792224884033,False
pop_8_op_e1_n16_251225_042246,bin_greedy,"The heuristic selects a bin for an item by scoring each bin based on a weighted combination of multiple criteria: strongly favoring bins with larger remaining capacity (via an inverse quartic function), penalizing bins whose remaining capacity deviates from a target optimal fill level (via a Gaussian penalty), rewarding bins near that optimal fill level (via a hyperbolic tangent bonus), and applying a decay factor based on recent usage to promote load balancing over time. The final score is normalized by bin capacity.",,True,,deepseek-chat,22e1e26e81d7b298187bc950053fe55252714e222540c5c409321ea15597fb3a,4.610144138336182,False
pop_8_op_e1_n17_251225_042246,bin_greedy,"The heuristic selects a placement for an item by scoring candidate bins based on a weighted combination of multiple statistical and probabilistic criteria. It penalizes bins whose remaining capacity deviates from the average, rewards bins whose fill level is near a target (half-capacity), adjusts for historical usage patterns, and further rewards bins that are underutilized relative to the mean. The final choice aims to balance the load by minimizing the combined score.",,True,,deepseek-chat,46bce9a4f2f0ca633e41af4d4a67d7c4bf57880ea834acaea3985ebd4e669904,4.1927690505981445,False
pop_8_op_e1_n18_251225_042246,bin_greedy,"The heuristic selects a placement for an item by scoring candidate bins based on a weighted combination of multiple criteria: prioritizing bins with larger remaining capacity, penalizing bins that are underutilized relative to the average, rewarding bins that are close to being half-full, and applying a decay factor to discourage recently used bins. The goal is to balance immediate capacity usage with long-term bin utilization and load distribution.",,True,,deepseek-chat,1101827761221ed451fd01029f4ed9f0e2865c93ea25ee6598bf55fe21e4f46a,3.581101179122925,False
pop_8_op_e1_n19_251225_042246,bin_greedy,"The heuristic evaluates candidate placements by combining multiple weighted criteria: a sigmoidal function favoring bins with moderate remaining capacity, a penalty that grows with bin utilization, a cosine-based measure to target a specific optimal fill level, and a harmonic adjustment to incorporate historical usage patterns. The goal is to select a bin that balances current fit, long-term load distribution, and adherence to a target fill state.",,True,,deepseek-chat,f6b790aa4d9a2f2f3a74f9f04b3341c86a8c2d21db9a9080736af4f73cd74e8f,3.99143385887146,False
pop_8_op_e1_n1_251225_042246,bin_greedy,"The heuristic selects a bin for an item by scoring each candidate bin based on a weighted combination of multiple criteria: it strongly favors bins with larger remaining capacity (via an inverse quartic term), penalizes bins whose remaining capacity deviates from a target optimal fill level (via a Gaussian penalty), gives a bonus to underutilized bins relative to the average fill, and applies a penalty based on recent usage frequency to promote load balancing over time.",,True,,deepseek-chat,ec3c514bd411db45220beb32c64f3650fb15c24634937162e641e36b69eb47b8,5.11662220954895,False
pop_8_op_e1_n4_251225_042246,bin_greedy,"The heuristic selects a bin for an item by scoring each bin based on a weighted combination of multiple criteria: transforming remaining capacity to prioritize moderately filled bins, penalizing bins that are nearly full, rewarding bins with remaining capacity near the median, and adjusting for recent usage to promote load balancing over time.",,True,,deepseek-chat,7ec7128f914b6c09ed30d82a8df8eeccd8a9f958cd1d1741f237168f2949db49,3.277132987976074,False
pop_8_op_e1_n5_251225_042246,bin_greedy,"The heuristic selects a placement for an item by scoring all feasible bins (those with sufficient capacity) using a weighted combination of multiple criteria: favoring bins where the remaining capacity after placement is moderate (via a normalized hyperbolic tangent), penalizing bins that would become nearly full (via an inverse quadratic penalty), preferring bins with capacity close to a dynamically calculated optimal level (via a cosine similarity measure), and incorporating a usage frequency factor (via a harmonic mean adjustment) to balance load over time.",,True,,deepseek-chat,047f4e4b01505f0207370530e69f7cbc323912cc05b65a4197a593037d55bd05,4.188759088516235,False
pop_8_op_e1_n6_251225_042246,bin_greedy,"The heuristic is a multi-criteria scoring function for bin selection. It evaluates candidate bins by combining several weighted factors: prioritizing bins with larger remaining capacity, penalizing bins that would create an unbalanced fill level relative to the average, rewarding bins with historically balanced usage, and penalizing bins that are close to being full but not yet completely filled. The goal is to achieve a balanced, efficient, and stable packing over time.",,True,,deepseek-chat,14078f7876cb682d686485efadfcec8efdf35e44d453641f7d6f909bc3f22983,3.607990026473999,False
pop_8_op_e1_n7_251225_042246,bin_greedy,"The heuristic is a multi-criteria scoring function for bin-packing-like problems. It evaluates candidate placements by combining several weighted factors: it favors bins with larger remaining capacity (via an inverse cube root), penalizes underutilized bins (via a harmonic penalty), rewards placements that bring the bin's fill level closer to a target (via a cosine similarity), and encourages load balancing by favoring less recently used bins (via a sigmoidal bonus). The final decision is based on the weighted sum of these scores.",,True,,deepseek-chat,e2a0bea311b469d3f9936be422b631841b503748979090cb38d404be849c9cee,4.4410600662231445,False
pop_8_op_e1_n8_251225_042246,bin_greedy,"The heuristic is a multi-criteria scoring function for bin selection. It evaluates candidate bins by combining several weighted factors: prioritizing bins with larger remaining capacity, penalizing bins that are already densely packed, rewarding bins that are near half-full to balance utilization, and adjusting for bins' recent activity to promote load distribution. The final selection is based on the bin with the highest aggregate score.",,True,,deepseek-chat,66c72a2c3391144cdfbd3b79a5319b247b524964264aa4ad40fc1de56d2e450f,3.506564140319824,False
pop_8_op_e1_n9_251225_042246,bin_greedy,"The heuristic is a multi-criteria scoring function for bin packing. It selects a bin for an item by evaluating feasible bins (with enough capacity) based on a weighted combination of: favoring bins where the remaining capacity after placement is moderate (via a normalized hyperbolic tangent), penalizing bins that are already relatively full, rewarding bins where the resulting fill is close to a target optimal level, and adjusting for recent usage patterns to promote load balancing over time.",,True,,deepseek-chat,1cae87e24aa9045b4de5da2ba30f915369e0e41436d7835e14ae288e9d162be3,4.305734157562256,False
pop_8_op_e2_n11_251225_042810,bin_greedy,The heuristic evaluates candidate placements by combining multiple scoring components. It prioritizes bins with larger remaining capacity using an exponential decay. It penalizes deviation from a target fill level using a cosine function. It adds a bonus to encourage diverse usage patterns via an entropy measure. It also rewards placements that bring the bin's remaining capacity close to the target using a Gaussian function. The final decision is a weighted aggregation of these four criteria.,,True,,deepseek-chat,458771a5271b35c8f7bf759745a071425aa275eccb8b2c12044dd7af452e8806,3.8762519359588623,False
pop_8_op_e2_n12_251225_042810,bin_greedy,"The heuristic is a scoring function for bin-packing or resource allocation. It evaluates candidate bins for placing an item by combining multiple weighted criteria: it prioritizes bins with larger remaining capacity (using a logarithmic transformation), penalizes bins that would be left with very little free space (using a hyperbolic penalty), rewards bins where the leftover capacity is near a specific target fraction of the maximum bin size (using a polynomial function), and applies an adaptive penalty to discourage overuse of specific bins based on their historical usage frequency. The final score for each bin is a weighted combination of these factors, guiding the selection toward bins that balance efficient space utilization with load distribution.",,True,,deepseek-chat,cc3a85536a23d0ddb4e232caa5a5cbb10b279963ec21f2f70507fd543286c7d2,5.1193132400512695,False
pop_8_op_e2_n13_251225_042810,bin_greedy,"The heuristic is a scoring function for online bin packing. It evaluates candidate bins for placing an item by combining multiple weighted criteria: it rewards bins where the remaining capacity after placement is small (exponential decay), penalizes bins where the final fill level deviates from a target (half-full), adds a bonus for bins with recent placement activity, and gives a reward for underutilized bins. The final score for each bin is a weighted sum of these components, and only bins with sufficient capacity are considered.",,True,,deepseek-chat,652212904f491df85c6af305921535699c24631d0bf289c5439970f964c3016d,3.986982822418213,False
pop_8_op_e2_n14_251225_042810,bin_greedy,"The heuristic is a multi-criteria scoring function for selecting a bin in a packing or assignment problem. It evaluates candidate bins by combining several weighted factors: prioritizing bins with larger remaining capacity (via a logarithmic inverse), penalizing bins with large unused capacity (via a quadratic penalty), giving a bonus to bins that are close to being half-full (via a sigmoid function), and incorporating an adaptive novelty factor that favors bins used less frequently in recent history (via a Gaussian transformation). The final selection is made by choosing the bin with the highest aggregate score.",,True,,deepseek-chat,09a1646bdaa85de7bf715878f472200974aa680c139e48bddbdbfcca8d0674b7,4.090664863586426,False
pop_8_op_e2_n15_251225_042810,bin_greedy,"The heuristic is a multi-criteria scoring function for bin selection. It evaluates candidate bins by combining several weighted factors: a logarithmic reward for larger remaining capacity, a harmonic penalty for underutilization, a reward for bins near half-full, and an entropy-based adjustment to promote diversity in bin usage. The goal is to balance immediate packing efficiency with long-term load distribution.",,True,,deepseek-chat,d298de81c5c79ef66e7676265d2e4e4a560f84e944cc134e0c60d04451645f01,3.622201681137085,False
pop_8_op_e2_n16_251225_042810,bin_greedy,"The heuristic selects a placement for an item by scoring candidate bins based on a weighted combination of multiple criteria: it favors bins with larger remaining capacity (via an inverse cubic root), applies a penalty for bins that are underutilized relative to the median fill level, gives a bonus to bins whose fill level after placement would be close to half of the average bin capacity, and penalizes bins based on their recent usage frequency to encourage load balancing over time.",,True,,deepseek-chat,826b6df2fbf74e52276ca87addc78035b21c6d17e8c2174b8385a06f08b520da,3.851486921310425,False
pop_8_op_e2_n17_251225_042810,bin_greedy,"The heuristic is a multi-criteria scoring function for bin selection. It evaluates candidate bins by combining several weighted factors: it favors bins with larger remaining capacity, penalizes bins that are severely underutilized, gives a bonus to bins that would be brought close to a target fill level (e.g., half-full), and incorporates a usage-based adjustment to promote load balancing over time.",,True,,deepseek-chat,94e060c9d778f019caf1287bceadab853e157d6832e5c74bf98f1879d4b49ad2,3.1645538806915283,False
pop_8_op_e2_n18_251225_042810,bin_greedy,"The heuristic is a multi-criteria scoring function for bin selection. It combines several weighted objectives: it strongly prefers bins with larger remaining capacity (via inverse cubic weighting), penalizes bins that are underfilled relative to the median fill level, gives a bonus to bins that would be brought close to half-full after placement, and incorporates a decaying adjustment based on recent usage frequency to promote load balancing over time.",,True,,deepseek-chat,9675893a18692dd533f9b2e2050284373ed30691f69b8c5bb74d3a3785ee6723,3.372986078262329,False
pop_8_op_e2_n19_251225_042810,bin_greedy,"The heuristic selects a placement for an item by scoring candidate bins based on a weighted combination of multiple criteria: it rewards bins where the remaining capacity after placement is close to a target level (using a sigmoid function), penalizes bins with large leftover capacity (quadratic penalty), adjusts for historical usage patterns to promote load balancing, and gives a bonus to bins that are filled near an optimal threshold without exceeding it.",,True,,deepseek-chat,53d505b51349ae94adbacdced8f8dabf98ab3bb57f7d02c1eef9d5e2cadc729a,3.5791311264038086,False
pop_8_op_e2_n1_251225_042810,bin_greedy,"The heuristic is a multi-criteria scoring function for bin selection. It prioritizes bins by combining several weighted factors: favoring bins with larger remaining capacity (via an inverse cubic term), penalizing underutilized bins, rewarding bins near a half-full target, and adjusting for recent usage frequency to promote load balancing over time.",,True,,deepseek-chat,efce823ce03298996c35f3995b2878d9a375494f4902ba4a8c80981dfdaa6a1a,3.2707531452178955,False
pop_8_op_e2_n2_251225_042810,bin_greedy,"The heuristic selects a placement for an item by scoring candidate bins based on a weighted combination of multiple criteria: it favors bins with larger remaining capacity (via a logarithmic term), penalizes bins that are severely underutilized, rewards bins that are close to being half-full, and incorporates a decay factor based on recent usage frequency to promote load balancing over time.",,True,,deepseek-chat,128f3591eab79f679c44875c5c673321e9358e99c89f08fadff02c26dbf69ca8,3.4600799083709717,False
pop_8_op_e2_n3_251225_042810,bin_greedy,"The heuristic selects a placement for an item by scoring candidate bins based on a weighted combination of multiple criteria: prioritizing bins with larger remaining capacity, penalizing bins whose fill level is far from the median, rewarding bins near a half-full state, and adjusting for the bins' recent usage frequency to promote load balancing over time.",,True,,deepseek-chat,5006b85fea161ada25346adc217fd87189561321005d065bd32d2ea7b820a2dd,3.2899069786071777,False
pop_8_op_e2_n4_251225_042810,bin_greedy,"The heuristic selects a placement for an item by scoring candidate bins based on a weighted combination of multiple criteria: prioritizing bins with larger remaining capacity, penalizing bins that are underutilized relative to the group median, rewarding bins that are close to being half-full, and adjusting for the recent usage frequency of bins to promote load balancing.",,True,,deepseek-chat,465b17cfc8ccd21af53bcd59ef285cd6a645f2674b3e0533294f2e26e7fa3b52,3.1711690425872803,False
pop_8_op_e2_n6_251225_042810,bin_greedy,"The heuristic selects a bin for an item by scoring each bin based on a weighted combination of multiple criteria: favoring bins with larger remaining capacity (via a sigmoid transformation), penalizing bins whose remaining capacity deviates from a target optimal fill level (via a Gaussian decay), rewarding bins with moderate historical usage, and giving a bonus to bins whose remaining capacity is close to the half-full mark. The final bin choice is the one with the highest composite score.",,True,,deepseek-chat,9440a945fea8f85ce981ea9bb36e53c231f7bc76691c2c93df97624a84838195,3.689063787460327,False
pop_8_op_e2_n7_251225_042810,bin_greedy,"The heuristic selects a placement for an item by scoring candidate bins based on a weighted combination of multiple criteria: it strongly favors bins where the remaining capacity after placement is near a target optimal fill level (modeled with a Gaussian), penalizes bins whose remaining capacity deviates significantly from the average, gives a bonus to bins with lower recent usage to promote load balancing, and applies a non-linear adjustment to further favor bins near the half-capacity point.",,True,,deepseek-chat,03ad0f478988735fd0007a89cf069096aae0ae7ca4ec7473cabb915315c53645,3.5710549354553223,False
pop_8_op_e2_n8_251225_042810,bin_greedy,"The heuristic selects a placement for an item by scoring candidate bins based on a weighted combination of multiple criteria: prioritizing bins with larger remaining capacity, penalizing bins that are nearly full, rewarding bins that are close to a target fill level (e.g., half-full), and adjusting for bins' recent usage history to promote load balancing over time.",,True,,deepseek-chat,410ed07a1d5872901b3d1d5af2d9ae721a1f5fdea728f5397a95bb3dd3e24c76,2.9659318923950195,False
pop_8_op_e2_n9_251225_042810,bin_greedy,"The heuristic selects a placement for an item by scoring candidate bins based on a weighted combination of multiple criteria: prioritizing bins with larger remaining capacity, penalizing bins whose fill level deviates from the median, rewarding bins near a target fill level, and adjusting for recent usage frequency to promote load balancing over time.",,True,,deepseek-chat,3296d4e9c430a535c014f0a4005202cebf16dfcd3b68b77805b5b0b512fad787,2.8613181114196777,False
pop_8_op_m1_n0_251225_043317,bin_greedy,"The heuristic selects a target bin for an item by scoring each bin based on a weighted combination of multiple criteria: it favors bins with larger remaining capacity (via a logarithmic term), penalizes bins that would become severely underutilized (via a cubic penalty), gives a bonus to bins that would be brought close to a half-full state (via a sinusoidal function), and adjusts for the bin's recent usage frequency (via a Gaussian decay). The bin with the highest composite score is chosen.",,True,,deepseek-chat,269bf43ba28675e9464fb9770167945b1915b7fce79f74a50dad23e3b4284010,3.681874990463257,False
pop_8_op_m1_n11_251225_043317,bin_greedy,"The heuristic selects a placement for an item by scoring candidate bins based on a weighted combination of multiple criteria: prioritizing bins with larger remaining capacity, rewarding bins that are overutilized relative to the average fill level, giving a bonus to bins that are already close to being full, and penalizing bins that have been used frequently recently. The goal is to balance immediate capacity usage with long-term load distribution.",,True,,deepseek-chat,32702abe335efac1973fba9bb52efa6217aed1bf56ded6a42c8fa7a5ebb62daa,3.4590771198272705,False
pop_8_op_m1_n12_251225_043317,bin_greedy,"The heuristic is a multi-criteria scoring function for bin selection. It prioritizes bins by combining several weighted factors: strongly favoring bins with larger remaining capacity (via an inverse cubic term), penalizing bins that are underutilized relative to the median fill level, rewarding bins that would be brought closer to a half-full state after placement, and incorporating a frequency-based adjustment to promote balanced usage over time.",,True,,deepseek-chat,8043d201390dd8aa48a020cc4451efb623a5056ab2f712a72e9b0908ef93c406,3.393360137939453,False
pop_8_op_m1_n13_251225_043317,bin_greedy,"The heuristic is a scoring function for bin selection that combines three criteria: it favors bins with larger remaining capacity (via exponential decay), penalizes bins whose fill level deviates from a target (e.g., half-full), and rewards bins whose recent usage pattern aligns with a desired distribution (e.g., uniform). The final score is a weighted sum of these components.",,True,,deepseek-chat,ebb8e5b55b5fe6abb471143e1765755c1232b2db27e1748f2a1f3819890b2c5a,3.066851854324341,False
pop_8_op_m1_n14_251225_043317,bin_greedy,"The heuristic evaluates candidate placements by combining multiple weighted criteria: it penalizes placements that leave large unused capacity, penalizes placements that result in underutilized bins, rewards placements that bring a bin close to a target fill level, and adjusts for the historical usage frequency of bins to promote load balancing.",,True,,deepseek-chat,4375744aa14edce76bf73853f8721fe90eb552d7dc25b8229ee497a95107a429,3.2702701091766357,False
pop_8_op_m1_n15_251225_043317,bin_greedy,"The heuristic selects a bin for an item by scoring candidate bins based on a weighted combination of multiple criteria: prioritizing bins with larger remaining capacity (via a logarithmic function), penalizing bins whose remaining capacity deviates from a target optimal fill level (using a quadratic penalty), rewarding bins with lower historical usage (via an exponential decay), and giving a bonus to bins whose remaining capacity is close to the target fill level (using a hyperbolic tangent function). The final bin choice is the one with the highest composite score.",,True,,deepseek-chat,8e24bb8943c95849578873ffa6c2def4baeb224c7eac88f18fc9f3bcbd60b53a,4.196293830871582,False
pop_8_op_m1_n16_251225_043317,bin_greedy,"The heuristic is a multi-criteria scoring function for bin selection. It evaluates candidate bins by combining several weighted factors: prioritizing bins with larger remaining capacity, penalizing bins whose remaining capacity deviates from a target optimal fill level, rewarding bins with fewer items already placed, and giving a bonus to bins whose remaining capacity is close to the target fill. The item is then placed into the bin with the highest composite score.",,True,,deepseek-chat,c36d19122cf70822c9f7293d0247290ab009c6bb79bfa750723dc5dbcd8f4556,3.3198418617248535,False
pop_8_op_m1_n17_251225_043317,bin_greedy,"The heuristic is a multi-criteria scoring function for bin selection. It combines several weighted factors to evaluate candidate bins: it strongly penalizes bins with very low remaining capacity, applies a soft penalty to bins with large unused capacity, rewards bins that are close to a target fill level (like half-full), and incorporates an entropy-based adjustment to promote balanced historical usage among bins. The goal is to select a bin that avoids overfilling, encourages efficient utilization, and maintains load balance over time.",,True,,deepseek-chat,53901c1b0ac7681de45f3226936a8747d3c63beb97f4d451ab3fef3e26a8b014,4.044668912887573,False
pop_8_op_m1_n18_251225_043317,bin_greedy,"The heuristic is a scoring function for online bin packing. It selects a bin for a new item by evaluating feasible bins (with enough capacity) based on a weighted combination of three criteria: 1) favoring bins where the remaining capacity after placement is moderate (via a transformed and normalized measure), 2) penalizing bins that are already densely packed (based on an estimated item count), and 3) rewarding bins whose remaining capacity is close to the median of all feasible bins, promoting balanced resource utilization.",,True,,deepseek-chat,971d49348c23e6c7106ca2032fc18e0dd4379722f42afa2b0ad6b7abb432377c,3.8850669860839844,False
pop_8_op_m1_n19_251225_043317,bin_greedy,"The heuristic is a scoring function for online bin packing. It evaluates candidate bins for placing an item by combining three weighted components: a normalized measure of remaining capacity (using a hyperbolic tangent transformation), a penalty for bins that are already densely packed, and a reward for bins whose remaining capacity is close to the median of all feasible bins. The goal is to balance immediate space utilization with long-term packing flexibility.",,True,,deepseek-chat,3d11d3628c00a2472486950fd920fc403382f68404bccd78332575a093c2f6ab,3.577186107635498,False
pop_8_op_m1_n1_251225_043317,bin_greedy,"The heuristic is a multi-criteria scoring function for bin selection. It evaluates candidate bins by combining: 1) a preference for bins with larger remaining capacity, 2) a penalty for bins that would become nearly empty after placement, 3) a bonus for bins whose resulting fill level approximates a target ratio (golden ratio), and 4) an adjustment that favors bins used less frequently in recent history. The final score is a weighted linear combination of these factors.",,True,,deepseek-chat,104fb3134621a378c9f185fbcc553ece18c1c6215464e8d991aaa18cefd3ae79,3.803568124771118,False
pop_8_op_m1_n2_251225_043317,bin_greedy,"The heuristic is a multi-criteria scoring function for bin selection. It combines several weighted factors to evaluate candidate bins: it prioritizes bins with larger remaining capacity, penalizes bins that deviate from the average fill level, gives a bonus to bins approaching a half-full state, and adjusts scores based on the recent usage frequency of bins to promote load balancing.",,True,,deepseek-chat,a4e7c6756ee1554c51b5c90d03f882c77ebe85a5021fac508830dffebb0356ae,3.151315927505493,False
pop_8_op_m1_n3_251225_043317,bin_greedy,"The heuristic is a multi-criteria scoring function for bin selection. It combines several weighted factors to evaluate candidate bins: it prioritizes bins with larger remaining capacity (via a logarithmic inverse), penalizes bins that are too empty (via a quadratic penalty), gives a bonus to bins near a target fill level (via a sigmoidal function), and adjusts for recent usage frequency to promote load balancing. The final score for each bin is an aggregate of these components, guiding the selection toward bins that balance current utilization, target fill level, and historical usage.",,True,,deepseek-chat,912dcd866592a39ceaa8cdefd1c79603f3d4c963eb0f407854c6b8225a04c32a,4.180133819580078,False
pop_8_op_m1_n4_251225_043317,bin_greedy,"The heuristic selects a placement for an item by scoring candidate bins using a weighted combination of multiple criteria: prioritizing bins with larger remaining capacity (via exponential decay), penalizing bins whose fill level after placement deviates from a target (via a Gaussian penalty), rewarding bins based on recent usage (via a logarithmic bonus), and penalizing bins whose resulting fill level deviates from the average (via a quadratic adjustment). The final decision is made by selecting the bin with the highest composite score.",,True,,deepseek-chat,adb64351af81bb3b9151c42280b3ddd0ead7f013d3c791221f46a6e8f181fad0,3.75758695602417,False
pop_8_op_m1_n5_251225_043317,bin_greedy,"The heuristic is a multi-criteria scoring function for selecting a bin to place an item. It evaluates candidate bins by combining several weighted factors: it favors bins with larger remaining capacity (via a logarithmic inverse), penalizes bins that are underutilized relative to the average fill level, gives a quadratic bonus to bins near a target fill level (half the average), and applies a penalty based on recent usage frequency to promote load balancing over time.",,True,,deepseek-chat,5b30a5efef33ae173eb30cf8dfed5de52ed7c0771176941ef419ef9dbe2b3a31,3.41534686088562,False
pop_8_op_m1_n6_251225_043317,bin_greedy,"The heuristic selects a placement for an item by scoring candidate bins based on a weighted combination of three principles: favoring bins with larger remaining capacity (via exponential decay), penalizing bins whose fill level after placement would deviate significantly from a target (e.g., half-full), and rewarding bins with a higher historical usage frequency. The scores are normalized to ensure relative comparison.",,True,,deepseek-chat,c6fcfd0842b896cd79bcb26df0aafb9d222a237fcb977439fbab4e0b2d614f1f,3.1691129207611084,False
pop_8_op_m1_n7_251225_043317,bin_greedy,"The heuristic is a scoring function for bin packing that selects a bin for an item by combining three weighted criteria: 1) A strong preference (quartic decay) for bins where the item leaves minimal remaining capacity, 2) A penalty that discourages bins with very few items, and 3) A Gaussian reward that favors bins with remaining capacity close to the average among feasible bins. It only considers bins with sufficient space and aims to balance packing tightness with load distribution.",,True,,deepseek-chat,bce87d5b726e4eefd3cfda57dc1b9b78cc39e6ef2327d7d96ba6a81b621c8be7,3.889204978942871,False
