raw_app_type,heuristic_id,repeat_idx,objective,prediction_raw,prediction_clamped,confidence,parse_ok,parse_error,raw_text
premarshalling_astar,pop_7_op_e2_n12_250817_235400,3,6.71703,0.21,0.21,0.75,True,,"{
    ""prediction"": 0.210,
    ""confidence"": 0.75
}"
premarshalling_astar,pop_7_op_e2_n12_250817_235400,4,6.71703,0.21025,0.21025,0.72,True,,"```json
{
""prediction"": 0.21025,
""confidence"": 0.72
}
```"
premarshalling_astar,pop_7_op_e2_n12_250817_235400,5,6.71703,0.22005,0.22005,0.75,True,,"```json
{
""prediction"": 0.22005,
""confidence"": 0.75
}
```"
premarshalling_astar,pop_7_op_e2_n12_250817_235400,6,6.71703,0.21,0.21,0.75,True,,"```json
{
""prediction"": 0.210,
""confidence"": 0.75
}
```"
premarshalling_astar,pop_7_op_e2_n12_250817_235400,7,6.71703,0.215,0.215,0.75,True,,"```json
{
""prediction"": 0.215,
""confidence"": 0.75
}
```"
premarshalling_astar,pop_7_op_e2_n12_250817_235400,8,6.71703,0.21025,0.21025,0.75,True,,"```json
{
""prediction"": 0.21025,
""confidence"": 0.75
}
```"
premarshalling_astar,pop_7_op_e2_n12_250817_235400,9,6.71703,0.21025,0.21025,0.75,True,,"```json
{
""prediction"": 0.21025,
""confidence"": 0.75
}
```"
premarshalling_astar,pop_3_op_m1_n1_250825_130546,0,10.69957,3.22334,3.22334,0.85,True,,"```json
{
""prediction"": 3.22334,
""confidence"": 0.85
}
```"
premarshalling_astar,pop_3_op_m1_n1_250825_130546,1,10.69957,0.57161,0.57161,0.65,True,,"```json
{
""prediction"": 0.57161,
""confidence"": 0.65
}
```"
premarshalling_astar,pop_3_op_m1_n1_250825_130546,2,10.69957,0.57161,0.57161,0.65,True,,"```json
{
""prediction"": 0.57161,
""confidence"": 0.65
}
```"
premarshalling_astar,pop_3_op_m1_n1_250825_130546,3,10.69957,0.57161,0.57161,0.65,True,,"{
    ""prediction"": 0.57161,
    ""confidence"": 0.65
}"
premarshalling_astar,pop_3_op_m1_n1_250825_130546,4,10.69957,0.57161,0.57161,0.75,True,,"```json
{
""prediction"": 0.57161,
""confidence"": 0.75
}
```"
premarshalling_astar,pop_3_op_m1_n1_250825_130546,5,10.69957,0.57161,0.57161,0.75,True,,"```json
{
""prediction"": 0.57161,
""confidence"": 0.75
}
```"
premarshalling_astar,pop_3_op_m1_n1_250825_130546,6,10.69957,0.57161,0.57161,0.65,True,,"```json
{
""prediction"": 0.57161,
""confidence"": 0.65
}
```"
premarshalling_astar,pop_3_op_m1_n1_250825_130546,7,10.69957,0.57161,0.57161,0.7,True,,"```json
{
""prediction"": 0.57161,
""confidence"": 0.7
}
```"
premarshalling_astar,pop_3_op_m1_n1_250825_130546,8,10.69957,0.57161,0.57161,0.75,True,,"{
  ""prediction"": 0.57161,
  ""confidence"": 0.75
}"
premarshalling_astar,pop_3_op_m1_n1_250825_130546,9,10.69957,0.57161,0.57161,0.65,True,,"```json
{
""prediction"": 0.57161,
""confidence"": 0.65
}
```"
premarshalling_astar,pop_3_op_m1_n8_250821_150204,0,0.79153,0.21005,0.21005,0.7,True,,"{
    ""prediction"": 0.21005,
    ""confidence"": 0.7
}"
premarshalling_astar,pop_3_op_m1_n8_250821_150204,1,0.79153,0.21005,0.21005,0.75,True,,"{
  ""prediction"": 0.21005,
  ""confidence"": 0.75
}"
premarshalling_astar,pop_3_op_m1_n8_250821_150204,2,0.79153,0.210055,0.210055,0.7,True,,"{
    ""prediction"": 0.210055,
    ""confidence"": 0.7
}"
premarshalling_astar,pop_3_op_m1_n8_250821_150204,3,0.79153,0.210055,0.210055,0.75,True,,"{
  ""prediction"": 0.210055,
  ""confidence"": 0.75
}"
premarshalling_astar,pop_3_op_m1_n8_250821_150204,4,0.79153,0.21005,0.21005,0.75,True,,"{
  ""prediction"": 0.21005,
  ""confidence"": 0.75
}"
premarshalling_astar,pop_3_op_m1_n8_250821_150204,5,0.79153,0.21005,0.21005,0.75,True,,"{
    ""prediction"": 0.21005,
    ""confidence"": 0.75
}"
premarshalling_astar,pop_3_op_m1_n8_250821_150204,6,0.79153,0.21005,0.21005,0.75,True,,"{
    ""prediction"": 0.21005,
    ""confidence"": 0.75
}"
premarshalling_astar,pop_3_op_m1_n8_250821_150204,7,0.79153,0.21005,0.21005,0.65,True,,"{
  ""prediction"": 0.21005,
  ""confidence"": 0.65
}"
premarshalling_astar,pop_3_op_m1_n8_250821_150204,8,0.79153,0.210055,0.210055,0.75,True,,"{
  ""prediction"": 0.210055,
  ""confidence"": 0.75
}"
premarshalling_astar,pop_3_op_m1_n8_250821_150204,9,0.79153,0.21005,0.21005,0.75,True,,"{
    ""prediction"": 0.21005,
    ""confidence"": 0.75
}"
premarshalling_astar,pop_10_op_m1_n13_250818_140658,0,4.33667,0.210055,0.210055,0.75,True,,"{
    ""prediction"": 0.210055,
    ""confidence"": 0.75
}"
premarshalling_astar,pop_10_op_m1_n13_250818_140658,1,4.33667,0.57161,0.57161,0.75,True,,"```json
{
""prediction"": 0.57161,
""confidence"": 0.75
}
```"
premarshalling_astar,pop_10_op_m1_n13_250818_140658,2,4.33667,0.57161,0.57161,0.65,True,,"```json
{
""prediction"": 0.57161,
""confidence"": 0.65
}
```"
premarshalling_astar,pop_10_op_m1_n13_250818_140658,3,4.33667,0.57161,0.57161,0.75,True,,"```json
{
""prediction"": 0.57161,
""confidence"": 0.75
}
```"
premarshalling_astar,pop_10_op_m1_n13_250818_140658,4,4.33667,0.21005,0.21005,0.65,True,,"{
    ""prediction"": 0.21005,
    ""confidence"": 0.65
}"
premarshalling_astar,pop_10_op_m1_n13_250818_140658,5,4.33667,0.57161,0.57161,0.75,True,,"```json
{
""prediction"": 0.57161,
""confidence"": 0.75
}
```"
premarshalling_astar,pop_10_op_m1_n13_250818_140658,6,4.33667,0.57161,0.57161,0.75,True,,"```json
{
""prediction"": 0.57161,
""confidence"": 0.75
}
```"
premarshalling_astar,pop_10_op_m1_n13_250818_140658,7,4.33667,0.57161,0.57161,0.75,True,,"```json
{
""prediction"": 0.57161,
""confidence"": 0.75
}
```"
premarshalling_astar,pop_10_op_m1_n13_250818_140658,8,4.33667,0.57161,0.57161,0.75,True,,"```json
{
""prediction"": 0.57161,
""confidence"": 0.75
}
```"
premarshalling_astar,pop_10_op_m1_n13_250818_140658,9,4.33667,0.21005,0.21005,0.75,True,,"```json
{
""prediction"": 0.21005,
""confidence"": 0.75
}
```"
bin_greedy,pop_13_op_m1_n12_251225_060954,0,0.04206,0.028,0.028,0.75,True,,"```json
{
""prediction"": 0.028,
""confidence"": 0.75
}
```"
bin_greedy,pop_13_op_m1_n12_251225_060954,1,0.04206,0.032,0.032,0.72,True,,"{
    ""prediction"": 0.032,
    ""confidence"": 0.72
}"
bin_greedy,pop_13_op_m1_n12_251225_060954,2,0.04206,0.045,0.045,0.65,True,,"{
    ""prediction"": 0.045,
    ""confidence"": 0.65
}"
bin_greedy,pop_13_op_m1_n12_251225_060954,3,0.04206,0.02832,0.02832,0.75,True,,"{
    ""prediction"": 0.02832,
    ""confidence"": 0.75
}"
bin_greedy,pop_13_op_m1_n12_251225_060954,4,0.04206,0.032,0.032,0.75,True,,"{
    ""prediction"": 0.032,
    ""confidence"": 0.75
}"
bin_greedy,pop_13_op_m1_n12_251225_060954,5,0.04206,0.037,0.037,0.65,True,,"{
    ""prediction"": 0.037,
    ""confidence"": 0.65
}"
bin_greedy,pop_13_op_m1_n12_251225_060954,6,0.04206,0.032,0.032,0.65,True,,"{
    ""prediction"": 0.032,
    ""confidence"": 0.65
}"
bin_greedy,pop_13_op_m1_n12_251225_060954,7,0.04206,0.025,0.025,0.65,True,,"{
    ""prediction"": 0.025,
    ""confidence"": 0.65
}"
bin_greedy,pop_13_op_m1_n12_251225_060954,8,0.04206,0.032,0.032,0.75,True,,"{
    ""prediction"": 0.032,
    ""confidence"": 0.75
}"
bin_greedy,pop_13_op_m1_n12_251225_060954,9,0.04206,0.045,0.045,0.65,True,,"{
    ""prediction"": 0.045,
    ""confidence"": 0.65
}"
bin_greedy,pop_12_op_e2_n7_251225_054527,0,0.05252,0.042,0.042,0.65,True,,"{
    ""prediction"": 0.042,
    ""confidence"": 0.65
}"
bin_greedy,pop_12_op_e2_n7_251225_054527,1,0.05252,0.042,0.042,0.65,True,,"{
    ""prediction"": 0.042,
    ""confidence"": 0.65
}"
bin_greedy,pop_12_op_e2_n7_251225_054527,2,0.05252,0.042,0.042,0.65,True,,"{
    ""prediction"": 0.042,
    ""confidence"": 0.65
}"
bin_greedy,pop_12_op_e2_n7_251225_054527,3,0.05252,0.04285,0.04285,0.72,True,,"```json
{
""prediction"": 0.04285,
""confidence"": 0.72
}
```"
bin_greedy,pop_12_op_e2_n7_251225_054527,4,0.05252,0.042,0.042,0.65,True,,"{
    ""prediction"": 0.042,
    ""confidence"": 0.65
}"
bin_greedy,pop_12_op_e2_n7_251225_054527,5,0.05252,0.045,0.045,0.65,True,,"{
    ""prediction"": 0.045,
    ""confidence"": 0.65
}"
bin_greedy,pop_12_op_e2_n7_251225_054527,6,0.05252,0.04285,0.04285,0.72,True,,"```json
{
""prediction"": 0.04285,
""confidence"": 0.72
}
```"
bin_greedy,pop_12_op_e2_n7_251225_054527,7,0.05252,0.042,0.042,0.65,True,,"{
    ""prediction"": 0.042,
    ""confidence"": 0.65
}"
bin_greedy,pop_12_op_e2_n7_251225_054527,8,0.05252,0.042,0.042,0.65,True,,"{
    ""prediction"": 0.042,
    ""confidence"": 0.65
}"
bin_greedy,pop_12_op_e2_n7_251225_054527,9,0.05252,0.042,0.042,0.65,True,,"{
    ""prediction"": 0.042,
    ""confidence"": 0.65
}"
bin_greedy,pop_7_op_m1_n11_251224_213407,0,0.02515,0.03,0.03,0.75,True,,"{
    ""prediction"": 0.030,
    ""confidence"": 0.75
}"
bin_greedy,pop_7_op_m1_n11_251224_213407,1,0.02515,0.01245,0.01245,0.72,True,,"```json
{
""prediction"": 0.01245,
""confidence"": 0.72
}
```"
bin_greedy,pop_7_op_m1_n11_251224_213407,2,0.02515,0.025,0.025,0.65,True,,"{
    ""prediction"": 0.025,
    ""confidence"": 0.65
}"
bin_greedy,pop_7_op_m1_n11_251224_213407,3,0.02515,0.025,0.025,0.65,True,,"```json
{
""prediction"": 0.025,
""confidence"": 0.65
}
```"
bin_greedy,pop_7_op_m1_n11_251224_213407,4,0.02515,0.025,0.025,0.65,True,,"{
    ""prediction"": 0.025,
    ""confidence"": 0.65
}"
bin_greedy,pop_7_op_m1_n11_251224_213407,5,0.02515,0.025,0.025,0.65,True,,"```json
{
""prediction"": 0.025,
""confidence"": 0.65
}
```"
bin_greedy,pop_7_op_m1_n11_251224_213407,6,0.02515,0.025,0.025,0.72,True,,"```json
{
""prediction"": 0.025,
""confidence"": 0.72
}
```"
bin_greedy,pop_7_op_m1_n11_251224_213407,7,0.02515,0.012,0.012,0.65,True,,"{
    ""prediction"": 0.012,
    ""confidence"": 0.65
}"
bin_greedy,pop_7_op_m1_n11_251224_213407,8,0.02515,0.012,0.012,0.65,True,,"```json
{
""prediction"": 0.012,
""confidence"": 0.65
}
```"
bin_greedy,pop_7_op_m1_n11_251224_213407,9,0.02515,0.025,0.025,0.65,True,,"{
    ""prediction"": 0.025,
    ""confidence"": 0.65
}"
bin_greedy,pop_17_op_e1_n17_251225_010046,0,1.49643,0.045,0.045,0.7,True,,"{
  ""prediction"": 0.045,
  ""confidence"": 0.7
}"
bin_greedy,pop_17_op_e1_n17_251225_010046,1,1.49643,0.045,0.045,0.72,True,,"```json
{
""prediction"": 0.045,
""confidence"": 0.72
}
```"
bin_greedy,pop_17_op_e1_n17_251225_010046,2,1.49643,0.045,0.045,0.65,True,,"{
    ""prediction"": 0.045,
    ""confidence"": 0.65
}"
bin_greedy,pop_17_op_e1_n17_251225_010046,3,1.49643,0.032,0.032,0.75,True,,"{
  ""prediction"": 0.032,
  ""confidence"": 0.75
}"
bin_greedy,pop_17_op_e1_n17_251225_010046,4,1.49643,0.045,0.045,0.65,True,,"```json
{
""prediction"": 0.045,
""confidence"": 0.65
}
```"
bin_greedy,pop_17_op_e1_n17_251225_010046,5,1.49643,0.045,0.045,0.7,True,,"{
    ""prediction"": 0.045,
    ""confidence"": 0.7
}"
bin_greedy,pop_17_op_e1_n17_251225_010046,6,1.49643,0.035,0.035,0.7,True,,"{
    ""prediction"": 0.035,
    ""confidence"": 0.7
}"
bin_greedy,pop_17_op_e1_n17_251225_010046,7,1.49643,0.045,0.045,0.65,True,,"{
    ""prediction"": 0.045,
    ""confidence"": 0.65
}"
bin_greedy,pop_17_op_e1_n17_251225_010046,8,1.49643,0.045,0.045,0.65,True,,"{
    ""prediction"": 0.045,
    ""confidence"": 0.65
}"
bin_greedy,pop_17_op_e1_n17_251225_010046,9,1.49643,0.032,0.032,0.75,True,,"{
    ""prediction"": 0.032,
    ""confidence"": 0.75
}"
bin_greedy,pop_14_op_m2_n0_251225_001033,0,0.02938,0.022,0.022,0.65,True,,"```json
{
""prediction"": 0.022,
""confidence"": 0.65
}
```"
bin_greedy,pop_14_op_m2_n0_251225_001033,1,0.02938,0.02085,0.02085,0.72,True,,"{
  ""prediction"": 0.02085,
  ""confidence"": 0.72
}"
bin_greedy,pop_14_op_m2_n0_251225_001033,2,0.02938,0.018,0.018,0.65,True,,"{
    ""prediction"": 0.018,
    ""confidence"": 0.65
}"
bin_greedy,pop_14_op_m2_n0_251225_001033,3,0.02938,0.012,0.012,0.65,True,,"{
  ""prediction"": 0.012,
  ""confidence"": 0.65
}"
bin_greedy,pop_14_op_m2_n0_251225_001033,4,0.02938,0.025,0.025,0.65,True,,"```json
{
""prediction"": 0.025,
""confidence"": 0.65
}
```"
bin_greedy,pop_14_op_m2_n0_251225_001033,5,0.02938,0.024,0.024,0.75,True,,"{
  ""prediction"": 0.024,
  ""confidence"": 0.75
}"
bin_greedy,pop_14_op_m2_n0_251225_001033,6,0.02938,0.04,0.04,0.65,True,,"Looking at the target heuristic and the references:

**1. Semantic similarity analysis**  
The target heuristic uses three main components:  
- Inverse capacity with exponential decay (similar to Reference 1's quadratic inverse capacity and Reference 2's exponential decay)  
- Deviation from optimal fill ratio (similar to Reference 2 and Reference 4)  
- Uniformity reward based on usage counts (similar to Reference 2's entropy reward, but with a different formula)  

The most similar reference is **Reference 2**, because:  
- Both use `optimal_fill_ratio = 0.6 * np.max(bins)` (Ref 2 uses 0.75, but same structure)  
- Both track `usage_counts` and reward uniformity  
- Both apply normalization at the end (Ref 2 uses z-score, target uses sigmoid)  

The second most similar is **Reference 1**, due to:  
- Inverse capacity term  
- Penalty for deviation from optimal fill  
- Both combine multiple weighted factors  

**2. Objective prediction**  
Reference 2 objective: 0.03501  
Reference 1 objective: 0.00563  

The target heuristic is slightly more complex than Reference 2 (extra sigmoid normalization, different uniformity formula), but less complex than Reference 1's multiple adaptive factors.  
Given it's closest to Reference 2 but with some extra complexity, I predict an objective slightly worse than Reference 2 but better than Reference 3 (0.05071).  

Interpolating between Ref 2 (0.03501) and Ref 3 (0.05071), leaning toward Ref 2:  
Prediction ≈ **0.040**

**3. Confidence**  
Confidence is moderate (0.65) because:  
- Clear structural similarity to Reference 2  
- But exact performance depends on weight tuning and randomness in `usage_counts`/`np.random.randint`  
- The sigmoid normalization could help or hurt performance  

```json
{
""prediction"": 0.040,
""confidence"": 0.65
}
```"
bin_greedy,pop_14_op_m2_n0_251225_001033,7,0.02938,0.022,0.022,0.75,True,,"{
  ""prediction"": 0.022,
  ""confidence"": 0.75
}"
bin_greedy,pop_14_op_m2_n0_251225_001033,8,0.02938,0.032,0.032,0.65,True,,"{
    ""prediction"": 0.032,
    ""confidence"": 0.65
}"
bin_greedy,pop_14_op_m2_n0_251225_001033,9,0.02938,1.0,1.0,,True,Used float fallback (no JSON).,"Looking at the target heuristic and the references:

**1. Semantic similarity analysis**  
The target heuristic uses:
- Inverse capacity with exponential decay (similar to reference 2's `exp_decay_capacity` but with different scaling)
- Deviation from optimal fill ratio (similar to references 2 and 3)
- Usage uniformity reward (unique to target, but reference 2 has `entropy_reward` for similar purpose)
- Final sigmoid normalization (similar to reference 4's `sigmoid_scores` but applied at end)

Most similar references:  
- **Reference 2** – has exponential decay, fill ratio deviation, usage-based reward, and normalization  
- **Reference 4** – uses sigmoid transformation and fill ratio deviation  
- **Reference 1** – uses inverse capacity and fill ratio deviation

**2. Objective prediction**  
Reference objectives: 0.00563, 0.03501, 0.05071, 0.56927, 1.51534  

The target heuristic is moderately complex but has some problematic aspects:
- `inv_capacity = 1 / (bins - item)` can cause division by zero or near-zero issues  
- Random `usage_counts` makes the heuristic non-deterministic  
- Weight sum is 0.6 - 0.3 + 0.4 = 0.7 (not normalized to 1)  
- Final sigmoid transformation may compress scores too much

Given it's more complex than reference 2 (0.03501) but less stable than reference 1 (0.00563), and has randomness like reference 2, I'd place it between references 2 and 4 in performance.  
Weighted interpolation:  
- 50% reference 2 (0.03501)  
- 30% reference 4 (0.56927)  
- 20% reference 1 (0.00563)  

Predicted objective = 0.5×0.03501 + 0.3×0.56927 + 0.2×0.00563 ≈ 0.0175 + 0.1708 + 0.0011 = **0.1894**

**3. Confidence**  
Confidence is moderate (0.65) because:
- The randomness in `usage_counts` makes performance unpredictable  
- Division by `(bins - item)` could cause instability  
- But structure is similar to mid-performing references

```"
bin_greedy,pop_4_op_e1_n14_251224_202609,0,0.03884,0.028,0.028,0.65,True,,"{
    ""prediction"": 0.028,
    ""confidence"": 0.65
}"
bin_greedy,pop_4_op_e1_n14_251224_202609,1,0.03884,0.045,0.045,0.65,True,,"{
    ""prediction"": 0.045,
    ""confidence"": 0.65
}"
bin_greedy,pop_4_op_e1_n14_251224_202609,2,0.03884,0.045,0.045,0.65,True,,"{
  ""prediction"": 0.045,
  ""confidence"": 0.65
}"
bin_greedy,pop_4_op_e1_n14_251224_202609,3,0.03884,0.035,0.035,0.65,True,,"{
  ""prediction"": 0.035,
  ""confidence"": 0.65
}"
bin_greedy,pop_4_op_e1_n14_251224_202609,4,0.03884,0.045,0.045,0.65,True,,"{
  ""prediction"": 0.045,
  ""confidence"": 0.65
}"
bin_greedy,pop_4_op_e1_n14_251224_202609,5,0.03884,0.045,0.045,0.65,True,,"{
  ""prediction"": 0.045,
  ""confidence"": 0.65
}"
bin_greedy,pop_4_op_e1_n14_251224_202609,6,0.03884,0.045,0.045,0.65,True,,"{
  ""prediction"": 0.045,
  ""confidence"": 0.65
}"
bin_greedy,pop_4_op_e1_n14_251224_202609,7,0.03884,0.025,0.025,0.65,True,,"{
    ""prediction"": 0.025,
    ""confidence"": 0.65
}"
bin_greedy,pop_4_op_e1_n14_251224_202609,8,0.03884,0.045,0.045,0.65,True,,"{
  ""prediction"": 0.045,
  ""confidence"": 0.65
}"
bin_greedy,pop_4_op_e1_n14_251224_202609,9,0.03884,0.045,0.045,0.65,True,,"{
  ""prediction"": 0.045,
  ""confidence"": 0.65
}"
bin_greedy,pop_0_op_i1_n18_251224_134318,0,1.51534,0.56847,0.56847,0.7,True,,"{
  ""prediction"": 0.56847,
  ""confidence"": 0.7
}"
bin_greedy,pop_0_op_i1_n18_251224_134318,1,1.51534,0.56847,0.56847,0.65,True,,"```json
{
""prediction"": 0.56847,
""confidence"": 0.65
}
```"
bin_greedy,pop_0_op_i1_n18_251224_134318,2,1.51534,0.56847,0.56847,0.65,True,,"{
    ""prediction"": 0.56847,
    ""confidence"": 0.65
}"
bin_greedy,pop_0_op_i1_n18_251224_134318,3,1.51534,0.56847,0.56847,0.65,True,,"{
  ""prediction"": 0.56847,
  ""confidence"": 0.65
}"
bin_greedy,pop_0_op_i1_n18_251224_134318,4,1.51534,0.56847,0.56847,0.65,True,,"{
  ""prediction"": 0.56847,
  ""confidence"": 0.65
}"
bin_greedy,pop_0_op_i1_n18_251224_134318,5,1.51534,0.56847,0.56847,0.65,True,,"{
  ""prediction"": 0.56847,
  ""confidence"": 0.65
}"
bin_greedy,pop_0_op_i1_n18_251224_134318,6,1.51534,0.56847,0.56847,0.7,True,,"{
    ""prediction"": 0.56847,
    ""confidence"": 0.7
}"
bin_greedy,pop_0_op_i1_n18_251224_134318,7,1.51534,0.56847,0.56847,0.7,True,,"{
    ""prediction"": 0.56847,
    ""confidence"": 0.7
}"
bin_greedy,pop_0_op_i1_n18_251224_134318,8,1.51534,0.56847,0.56847,0.65,True,,"{
  ""prediction"": 0.56847,
  ""confidence"": 0.65
}"
bin_greedy,pop_0_op_i1_n18_251224_134318,9,1.51534,0.56847,0.56847,0.75,True,,"{
    ""prediction"": 0.56847,
    ""confidence"": 0.75
}"
bin_greedy,pop_13_op_e2_n14_251224_233730,0,0.03904,0.035,0.035,0.75,True,,"{
    ""prediction"": 0.035,
    ""confidence"": 0.75
}"
bin_greedy,pop_13_op_e2_n14_251224_233730,1,0.03904,0.05071,0.05071,0.85,True,,"{
  ""prediction"": 0.05071,
  ""confidence"": 0.85
}"
bin_greedy,pop_13_op_e2_n14_251224_233730,2,0.03904,0.03501,0.03501,0.75,True,,"{
  ""prediction"": 0.03501,
  ""confidence"": 0.75
}"
bin_greedy,pop_13_op_e2_n14_251224_233730,3,0.03904,0.042,0.042,0.65,True,,"```json
{
""prediction"": 0.042,
""confidence"": 0.65
}
```"
bin_greedy,pop_13_op_e2_n14_251224_233730,4,0.03904,0.042,0.042,0.65,True,,"{
  ""prediction"": 0.042,
  ""confidence"": 0.65
}"
bin_greedy,pop_13_op_e2_n14_251224_233730,5,0.03904,0.045,0.045,0.72,True,,"```json
{
""prediction"": 0.045,
""confidence"": 0.72
}
```"
bin_greedy,pop_13_op_e2_n14_251224_233730,6,0.03904,0.035,0.035,0.65,True,,"{
    ""prediction"": 0.035,
    ""confidence"": 0.65
}"
bin_greedy,pop_13_op_e2_n14_251224_233730,7,0.03904,0.045,0.045,0.65,True,,"```json
{
""prediction"": 0.045,
""confidence"": 0.65
}
```"
bin_greedy,pop_13_op_e2_n14_251224_233730,8,0.03904,0.05071,0.05071,0.75,True,,"{
  ""prediction"": 0.05071,
  ""confidence"": 0.75
}"
bin_greedy,pop_13_op_e2_n14_251224_233730,9,0.03904,0.045,0.045,0.65,True,,"```json
{
""prediction"": 0.045,
""confidence"": 0.65
}
```"
bin_greedy,pop_0_op_m2_n4_251224_193827,0,0.08693,0.02832,0.02832,0.72,True,,"```json
{
""prediction"": 0.02832,
""confidence"": 0.72
}
```"
bin_greedy,pop_0_op_m2_n4_251224_193827,1,0.08693,0.042,0.042,0.65,True,,"{
  ""prediction"": 0.042,
  ""confidence"": 0.65
}"
bin_greedy,pop_0_op_m2_n4_251224_193827,2,0.08693,0.02032,0.02032,0.65,True,,"{
    ""prediction"": 0.02032,
    ""confidence"": 0.65
}"
bin_greedy,pop_0_op_m2_n4_251224_193827,3,0.08693,0.02282,0.02282,0.65,True,,"{
    ""prediction"": 0.02282,
    ""confidence"": 0.65
}"
bin_greedy,pop_0_op_m2_n4_251224_193827,4,0.08693,0.025,0.025,0.65,True,,"```json
{
""prediction"": 0.025,
""confidence"": 0.65
}
```"
bin_greedy,pop_0_op_m2_n4_251224_193827,5,0.08693,0.032,0.032,0.68,True,,"```json
{
""prediction"": 0.032,
""confidence"": 0.68
}
```"
bin_greedy,pop_0_op_m2_n4_251224_193827,6,0.08693,0.032,0.032,0.65,True,,"{
  ""prediction"": 0.032,
  ""confidence"": 0.65
}"
bin_greedy,pop_0_op_m2_n4_251224_193827,7,0.08693,0.045,0.045,0.65,True,,"{
  ""prediction"": 0.045,
  ""confidence"": 0.65
}"
bin_greedy,pop_0_op_m2_n4_251224_193827,8,0.08693,0.028,0.028,0.65,True,,"{
  ""prediction"": 0.028,
  ""confidence"": 0.65
}"
bin_greedy,pop_0_op_m2_n4_251224_193827,9,0.08693,0.042,0.042,0.65,True,,"```json
{
""prediction"": 0.042,
""confidence"": 0.65
}
```"
bin_greedy,pop_15_op_m1_n7_251225_064917,0,0.8693,0.045,0.045,0.65,True,,"{
    ""prediction"": 0.045,
    ""confidence"": 0.65
}"
bin_greedy,pop_15_op_m1_n7_251225_064917,1,0.8693,0.045,0.045,0.65,True,,"{
    ""prediction"": 0.045,
    ""confidence"": 0.65
}"
bin_greedy,pop_15_op_m1_n7_251225_064917,2,0.8693,0.042,0.042,0.75,True,,"{
    ""prediction"": 0.042,
    ""confidence"": 0.75
}"
bin_greedy,pop_15_op_m1_n7_251225_064917,3,0.8693,0.045,0.045,0.65,True,,"{
    ""prediction"": 0.045,
    ""confidence"": 0.65
}"
bin_greedy,pop_15_op_m1_n7_251225_064917,4,0.8693,0.045,0.045,0.65,True,,"{
  ""prediction"": 0.045,
  ""confidence"": 0.65
}"
bin_greedy,pop_15_op_m1_n7_251225_064917,5,0.8693,0.045,0.045,0.65,True,,"{
    ""prediction"": 0.045,
    ""confidence"": 0.65
}"
bin_greedy,pop_15_op_m1_n7_251225_064917,6,0.8693,0.045,0.045,0.65,True,,"{
    ""prediction"": 0.045,
    ""confidence"": 0.65
}"
bin_greedy,pop_15_op_m1_n7_251225_064917,7,0.8693,0.045,0.045,0.65,True,,"{
  ""prediction"": 0.045,
  ""confidence"": 0.65
}"
bin_greedy,pop_15_op_m1_n7_251225_064917,8,0.8693,0.045,0.045,0.65,True,,"{
    ""prediction"": 0.045,
    ""confidence"": 0.65
}"
bin_greedy,pop_15_op_m1_n7_251225_064917,9,0.8693,0.045,0.045,0.65,True,,"{
    ""prediction"": 0.045,
    ""confidence"": 0.65
}"
cvrp_lns,pop_18_op_e2_n14_251228_033156,0,3631069.5,3610000.0,3610000.0,0.65,True,,"```json
{
""prediction"": 3610000.0,
""confidence"": 0.65
}
```"
cvrp_lns,pop_18_op_e2_n14_251228_033156,1,3631069.5,3545000.0,3545000.0,0.65,True,,"```json
{
""prediction"": 3545000.0,
""confidence"": 0.65
}
```"
cvrp_lns,pop_18_op_e2_n14_251228_033156,2,3631069.5,3560000.0,3560000.0,0.65,True,,"```json
{
""prediction"": 3560000.0,
""confidence"": 0.65
}
```"
cvrp_lns,pop_18_op_e2_n14_251228_033156,3,3631069.5,3540000.0,3540000.0,0.65,True,,"```json
{
""prediction"": 3540000.0,
""confidence"": 0.65
}
```"
cvrp_lns,pop_18_op_e2_n14_251228_033156,4,3631069.5,3570000.0,3570000.0,0.65,True,,"```json
{
""prediction"": 3570000.0,
""confidence"": 0.65
}
```"
cvrp_lns,pop_18_op_e2_n14_251228_033156,5,3631069.5,3620000.0,3620000.0,0.65,True,,"{
  ""prediction"": 3620000.0,
  ""confidence"": 0.65
}"
cvrp_lns,pop_18_op_e2_n14_251228_033156,6,3631069.5,3570000.0,3570000.0,0.65,True,,"```json
{
""prediction"": 3570000.0,
""confidence"": 0.65
}
```"
cvrp_lns,pop_18_op_e2_n14_251228_033156,7,3631069.5,3610000.0,3610000.0,0.65,True,,"```json
{
""prediction"": 3610000.0,
""confidence"": 0.65
}
```"
cvrp_lns,pop_18_op_e2_n14_251228_033156,8,3631069.5,3580000.0,3580000.0,0.65,True,,"```json
{
""prediction"": 3580000.0,
""confidence"": 0.65
}
```"
cvrp_lns,pop_18_op_e2_n14_251228_033156,9,3631069.5,3650000.0,3650000.0,0.65,True,,"{
  ""prediction"": 3650000.0,
  ""confidence"": 0.65
}"
cvrp_lns,pop_4_op_m1_n18_251226_051356,0,3794588.3,3610000.0,3610000.0,0.65,True,,"```json
{
""prediction"": 3610000.0,
""confidence"": 0.65
}
```"
cvrp_lns,pop_4_op_m1_n18_251226_051356,1,3794588.3,3650000.0,3650000.0,0.65,True,,"{
  ""prediction"": 3650000.0,
  ""confidence"": 0.65
}"
