heuristic_id,raw_app_type,instance_scale,filename,strategy,algorithm,code,objective,task_name,is_timeout
pop_10_op_m1_n12_250818_140658,premarshalling_astar,results_20250815_092046_multibay_reshuffle_astar_qwen25coder32b_ueTrue_uiFalse_uitypeNone,program_pop_10_op_m1_n12_250818_140658.json,m1,"New heuristic calculates score based on weighted sum of out-of-order loads, penalties for excessive stack heights, and rewards for minimizing load movement across stacks.
","def score_state(state):
    total_score = 0
    cross_stack_penalty_factor = 1.5
    height_penalty_factor = 0.3
    move_reward_factor = 0.6

    max_height = max(len(stack) for stack in state)
    
    for i, stack in enumerate(state):
        n = len(stack)
        inversions_count = sum(1 for j in range(n - 1) if stack[j] > stack[j + 1])
        
        # Penalty for out-of-order loads
        for j in range(n - 1):
            if stack[j] > stack[j + 1]:
                correct_pos = next((k for k in range(j + 1, n) if stack[k] != 0 and stack[j] >= stack[k]), j + 1)
                distance_penalty = (correct_pos - j) * stack[j]
                cross_stack_penalty = 0
                if correct_pos >= len(state[i]):
                    cross_stack_penalty = cross_stack_penalty_factor * stack[j]
                total_score += distance_penalty + cross_stack_penalty
        
        # Stack height penalty and move reward
        height_penalty = (max_height - n) * height_penalty_factor
        move_reward = inversions_count * move_reward_factor
        total_score += height_penalty - move_reward
    
    return  total_score
",0.25716,Premarshalling,False
pop_10_op_m1_n13_250818_140658,premarshalling_astar,results_20250815_092046_multibay_reshuffle_astar_qwen25coder32b_ueTrue_uiFalse_uitypeNone,program_pop_10_op_m1_n13_250818_140658.json,m1,"New heuristic calculates score based on weighted sum of inversions, stack balance penalties, and rewards for minimized load movement distances using adjusted factors to prioritize reducing movements and balancing stacks.
","def score_state(state):
    total_score = 0
    inversion_penalty_factor = 1.5
    stack_balance_penalty_factor = 0.7
    move_distance_reward_factor = 0.8

    max_height = max(len(stack) for stack in state)
    num_stacks = len(state)

    for i, stack in enumerate(state):
        n = len(stack)
        inversions_count = sum(1 for j in range(n - 1) if stack[j] > stack[j + 1])
        
        # Penalty for out-of-order loads
        total_score += inversions_count * inversion_penalty_factor
        
        # Stack balance penalty
        stack_balance_penalty = (max_height - n) * stack_balance_penalty_factor
        total_score += stack_balance_penalty
        
        # Reward for minimized load movement distances
        for j in range(n):
            correct_pos = next((k for k in range(j + 1, num_stacks) if len(state[k]) < max_height and stack[j] >= state[k][-1]), j)
            move_distance_reward = (correct_pos - i) * move_distance_reward_factor
            total_score -= move_distance_reward

    return  total_score
",4.33667,Premarshalling,False
pop_10_op_m1_n14_250818_140658,premarshalling_astar,results_20250815_092046_multibay_reshuffle_astar_qwen25coder32b_ueTrue_uiFalse_uitypeNone,program_pop_10_op_m1_n14_250818_140658.json,m1,"The new heuristic calculates the score based on penalties for each out-of-order load, with higher penalties for loads in taller stacks and rewards for configurations with more sorted stacks, using adjusted penalty factors and stack height reward factor.
","def score_state(state):
    total_score = 0
    cross_stack_penalty_factor = 2.0  # Increased penalty for crossing stacks
    short_stack_reward_factor = 1.0   # Reward for shorter stacks
    
    for i in range(len(state)):
        stack = state[i]
        n = len(stack)
        inversions_count = sum(1 for j in range(n - 1) if stack[j] > stack[j + 1])
        inversion_penalty_factor = max(0.5, 1 - (inversions_count * 0.2))  # Reduced penalty with fewer inversions
        
        for j in range(n - 1, 0, -1):
            if stack[j] < stack[j - 1]:
                correct_pos = next((k for k in range(j) if stack[k] != 0 and stack[j] <= stack[k]), j - 1)
                distance_penalty = (j - correct_pos) * stack[j]
                cross_stack_penalty = 0
                if correct_pos < i:  # Adjusted condition for cross-stack penalty
                    cross_stack_penalty = cross_stack_penalty_factor * stack[j]
                total_score += (distance_penalty + cross_stack_penalty) * inversion_penalty_factor
        
        # Reward based on the height of the stack and required moves to sort it
        stack_height_penalty = n * 0.2
        total_moves_to_sort = inversions_count * 0.5
        sortedness_reward = max(0, (n - inversions_count) * short_stack_reward_factor)
        total_score += (stack_height_penalty + total_moves_to_sort - sortedness_reward) * inversion_penalty_factor
    
    return  total_score
",0.45948,Premarshalling,False
pop_10_op_m1_n15_250818_140658,premarshalling_astar,results_20250815_092046_multibay_reshuffle_astar_qwen25coder32b_ueTrue_uiFalse_uitypeNone,program_pop_10_op_m1_n15_250818_140658.json,m1,"The new heuristic calculates the score based on the sum of penalties for each out-of-order load, where penalties are determined by the product of the load's value and its distance to the nearest correctly ordered load below it, adjusted by an increasing penalty multiplier that increases exponentially with the number of loads in the stack.
","def score_state(state):
    total_score = 0
    for stack in state:
        n = len(stack)
        penalty_multiplier = 2 ** (n - 1)  # Penalty multiplier increases exponentially with the number of loads in the stack
        for i in range(n - 1):
            if stack[i] > stack[i + 1]:
                correct_order_distance = next((j - i for j in range(i + 1, n) if stack[j] != 0 and stack[i] > stack[j]), n - i)
                total_score += (stack[i] * correct_order_distance) / penalty_multiplier
    return  total_score
",8.79957,Premarshalling,False
pop_10_op_m1_n16_250818_140658,premarshalling_astar,results_20250815_092046_multibay_reshuffle_astar_qwen25coder32b_ueTrue_uiFalse_uitypeNone,program_pop_10_op_m1_n16_250818_140658.json,m1,"This heuristic calculates the score based on the total number of inversions in each stack, with an added penalty for loads that need to be moved across multiple stacks and includes a bonus for partially ordered stacks.
","def score_state(state):
    total_score = 0
    cross_stack_penalty_factor = 1.5  # Additional penalty for crossing stacks
    order_bonus_factor = 0.2  # Bonus factor for ordered loads

    for i in range(len(state)):
        stack = state[i]
        n = len(stack)
        inversions = 0
        ordered_count = sum(1 for j in range(n - 1) if stack[j] <= stack[j + 1])
        
        for j in range(n):
            for k in range(j + 1, n):
                if stack[j] > stack[k]:
                    correct_pos = next((l for l in range(k) if stack[l] != 0 and stack[j] <= stack[l]), k - 1)
                    distance_penalty = (k - correct_pos) * (stack[j] ** 0.5)
                    cross_stack_penalty = 0
                    if correct_pos > k:
                        cross_stack_penalty = cross_stack_penalty_factor * stack[j]
                    total_score += distance_penalty + cross_stack_penalty
                    inversions += 1
        
        # Apply bonus for ordered loads
        order_bonus = ordered_count * order_bonus_factor
        total_score -= order_bonus

    return  total_score
",2.50453,Premarshalling,False
pop_10_op_m1_n17_250818_140658,premarshalling_astar,results_20250815_092046_multibay_reshuffle_astar_qwen25coder32b_ueTrue_uiFalse_uitypeNone,program_pop_10_op_m1_n17_250818_140658.json,m1,"This heuristic calculates the score based on the weighted sum of distances each load must travel to reach its correct position, with weights decreasing exponentially based on the stack's disorder level.
","def score_state(state):
    total_score = 0
    
    for i in range(len(state)):
        stack = state[i]
        n = len(stack)
        inversions_count = sum(1 for j in range(n - 1) if stack[j] > stack[j + 1])
        
        disorder_weight = 0.9 ** inversions_count
        
        for j in range(n - 1):
            if stack[j] > stack[j + 1]:
                correct_pos = next((k for k in range(j + 1, n) if stack[k] != 0 and stack[j] >= stack[k]), j + 1)
                distance_penalty = (correct_pos - j) * stack[j]
                total_score += distance_penalty * disorder_weight
    
    return  total_score
",0.26288,Premarshalling,False
pop_10_op_m1_n18_250818_140658,premarshalling_astar,results_20250815_092046_multibay_reshuffle_astar_qwen25coder32b_ueTrue_uiFalse_uitypeNone,program_pop_10_op_m1_n18_250818_140658.json,m1,"This heuristic calculates the score based on the sum of absolute differences between consecutive elements across all stacks, adjusted by stack depth to prioritize resolving issues in shallower stacks.
","def score_state(state):
    score = 0
    max_stack_height = max(len(stack) for stack in state)
    
    for stack in state:
        n = len(stack)
        if n == 0:
            continue
        
        total_difference = 0
        
        for i in range(n - 1):
            total_difference += abs(stack[i] - stack[i + 1])
        
        score += total_difference * ((n / max_stack_height))
    
    return  score
",2.44028,Premarshalling,False
pop_10_op_m1_n19_250818_140658,premarshalling_astar,results_20250815_092046_multibay_reshuffle_astar_qwen25coder32b_ueTrue_uiFalse_uitypeNone,program_pop_10_op_m1_n19_250818_140658.json,m1,"This heuristic calculates the score based on the sum of penalties for each out-of-order load, where penalties are determined by the product of the load's value and its position depth within the stack, with an additional penalty factor applied to loads that need to be moved across multiple stacks, and includes a penalty reduction for configurations that have more elements in order.
","def score_state(state):
    total_score = 0
    cross_stack_penalty_factor = 1.5  # Additional penalty for crossing stacks
    order_bonus_factor = 0.2  # Bonus factor for ordered loads

    for i, stack in enumerate(state):
        n = len(stack)
        ordered_count = sum(1 for j in range(n - 1) if stack[j] <= stack[j + 1])
        
        for j in range(n - 1, 0, -1):
            if stack[j] < stack[j - 1]:
                correct_pos = next((k for k in range(j) if stack[k] != 0 and stack[j] <= stack[k]), j - 1)
                distance_penalty = (j - correct_pos) * stack[j]
                cross_stack_penalty = 0
                if i != correct_pos // n:
                    cross_stack_penalty = cross_stack_penalty_factor * stack[j]
                total_score += distance_penalty + cross_stack_penalty
        
        # Apply bonus for ordered loads
        order_bonus = ordered_count * order_bonus_factor
        total_score -= order_bonus

    return  total_score
",0.4572,Premarshalling,False
pop_10_op_m1_n1_250818_140658,premarshalling_astar,results_20250815_092046_multibay_reshuffle_astar_qwen25coder32b_ueTrue_uiFalse_uitypeNone,program_pop_10_op_m1_n1_250818_140658.json,m1,"This heuristic calculates the score based on the sum of penalties for each out-of-order load, where penalties are determined by the product of the load's value and its position depth within the stack, with an additional penalty factor applied to loads that need to be moved across multiple stacks, and includes a penalty reduction for configurations that already have some elements in order.
","def score_state(state):
    total_score = 0
    cross_stack_penalty_factor = 1.5  # Additional penalty for crossing stacks
    order_bonus_factor = 0.2  # Bonus factor for ordered loads

    for i in range(len(state)):
        stack = state[i]
        n = len(stack)
        ordered_count = sum(1 for j in range(n - 1) if stack[j] <= stack[j + 1])
        
        for j in range(n - 1, 0, -1):
            if stack[j] < stack[j - 1]:
                correct_pos = next((k for k in range(j) if stack[k] != 0 and stack[j] <= stack[k]), j - 1)
                distance_penalty = (j - correct_pos) * stack[j]
                cross_stack_penalty = 0
                if correct_pos > j:
                    cross_stack_penalty = cross_stack_penalty_factor * stack[j]
                total_score += distance_penalty + cross_stack_penalty
        
        # Apply bonus for ordered loads
        order_bonus = ordered_count * order_bonus_factor
        total_score -= order_bonus

    return  total_score
",0.30149,Premarshalling,False
pop_10_op_m1_n2_250818_140658,premarshalling_astar,results_20250815_092046_multibay_reshuffle_astar_qwen25coder32b_ueTrue_uiFalse_uitypeNone,program_pop_10_op_m1_n2_250818_140658.json,m1,"This heuristic calculates the score based on the sum of penalties for each out-of-order load, where penalties are determined by the product of the load's value and its position depth within the stack, with an additional penalty factor applied to loads that need to be moved across multiple stacks, and includes a penalty reduction for configurations that already have some elements in order.
","def score_state(state):
    total_score = 0
    cross_stack_penalty_factor = 1.5  # Additional penalty for crossing stacks
    order_bonus_factor = 0.2  # Bonus factor for ordered loads

    for i in range(len(state)):
        stack = state[i]
        n = len(stack)
        ordered_count = sum(1 for j in range(n - 1) if stack[j] <= stack[j + 1])
        
        for j in range(n - 1, 0, -1):
            if stack[j] < stack[j - 1]:
                correct_pos = next((k for k in range(j) if stack[k] != 0 and stack[j] <= stack[k]), j - 1)
                distance_penalty = (j - correct_pos) * stack[j]
                cross_stack_penalty = 0
                if correct_pos > j:
                    cross_stack_penalty = cross_stack_penalty_factor * stack[j]
                total_score += distance_penalty + cross_stack_penalty
        
        # Apply bonus for ordered loads
        order_bonus = ordered_count * order_bonus_factor
        total_score -= order_bonus

    return  total_score
",0.30149,Premarshalling,False
pop_10_op_m1_n3_250818_140658,premarshalling_astar,results_20250815_092046_multibay_reshuffle_astar_qwen25coder32b_ueTrue_uiFalse_uitypeNone,program_pop_10_op_m1_n3_250818_140658.json,m1,"This heuristic calculates the score based on the sum of penalties for each out-of-order load, where penalties are determined by the square root of the product of the load's value and its depth within the stack, with an additional penalty factor applied to loads that need to be moved across multiple stacks.
","def score_state(state):
    total_score = 0
    cross_stack_penalty_factor = 1.5  # Additional penalty for crossing stacks
    
    for i in range(len(state)):
        stack = state[i]
        n = len(stack)
        
        for j in range(n - 1, 0, -1):
            if stack[j] < stack[j - 1]:
                correct_pos = next((k for k in range(j) if stack[k] != 0 and stack[j] <= stack[k]), j - 1)
                distance_penalty = (j - correct_pos) * (stack[j] ** 0.5)
                cross_stack_penalty = 0
                if correct_pos > j:
                    cross_stack_penalty = cross_stack_penalty_factor * stack[j]
                total_score += distance_penalty + cross_stack_penalty
    
    return  total_score
",0.20339,Premarshalling,False
pop_10_op_m1_n4_250818_140658,premarshalling_astar,results_20250815_092046_multibay_reshuffle_astar_qwen25coder32b_ueTrue_uiFalse_uitypeNone,program_pop_10_op_m1_n4_250818_140658.json,m1,"This heuristic calculates the score based on the sum of penalties for each out-of-order load, where penalties are determined by the product of the load's value and its distance from the correct position, adjusted by a factor that increases with the number of inversions to prioritize resolving issues in stacks with more disorder.
","def score_state(state):
    total_score = 0
    
    for i in range(len(state)):
        stack = state[i]
        n = len(stack)
        inversions_count = sum(1 for j in range(n - 1) if stack[j] > stack[j + 1])
        
        inversion_adjustment_factor = 0.5 + (inversions_count * 0.05)
        
        for j in range(n - 1):
            if stack[j] > stack[j + 1]:
                correct_pos = next((k for k in range(j + 1, n) if stack[k] != 0 and stack[j] >= stack[k]), j + 1)
                distance_penalty = (correct_pos - j) * stack[j]
                total_score += distance_penalty * inversion_adjustment_factor
    
    return  total_score
",0.16457,Premarshalling,False
pop_10_op_m1_n5_250818_140658,premarshalling_astar,results_20250815_092046_multibay_reshuffle_astar_qwen25coder32b_ueTrue_uiFalse_uitypeNone,program_pop_10_op_m1_n5_250818_140658.json,m1,"This heuristic calculates the score based on the sum of penalties for each out-of-order load, where penalties are determined by the product of the load's value and its position depth within the stack, with additional penalties for loads that need to be moved across multiple stacks, and includes a penalty reduction for configurations that already have some elements in order.
","def score_state(state):
    total_score = 0
    cross_stack_penalty_factor = 1.5  # Additional penalty for crossing stacks
    order_bonus_factor = 0.2  # Bonus factor for ordered loads

    for i in range(len(state)):
        stack = state[i]
        n = len(stack)
        ordered_count = sum(1 for j in range(n - 1) if stack[j] <= stack[j + 1])
        
        for j in range(n - 1, 0, -1):
            if stack[j] < stack[j - 1]:
                correct_pos = next((k for k in range(j) if stack[k] != 0 and stack[j] <= stack[k]), j - 1)
                distance_penalty = (j - correct_pos) * stack[j]
                cross_stack_penalty = 0
                if correct_pos > j:
                    cross_stack_penalty = cross_stack_penalty_factor * stack[j]
                total_score += distance_penalty + cross_stack_penalty
        
        # Apply bonus for ordered loads
        order_bonus = ordered_count * order_bonus_factor
        total_score -= order_bonus

    return  total_score
",0.30149,Premarshalling,False
pop_10_op_m1_n6_250818_140658,premarshalling_astar,results_20250815_092046_multibay_reshuffle_astar_qwen25coder32b_ueTrue_uiFalse_uitypeNone,program_pop_10_op_m1_n6_250818_140658.json,m1,"This new heuristic calculates score based on a weighted sum of penalties for out-of-order loads, stack height differences from an ideal balanced state, and rewards for minimizing the number of unique load types per stack, using adjusted factors to emphasize balancing stacks while penalizing disorderly configurations.
","def score_state(state):
    total_score = 0
    cross_stack_penalty_factor = 1.5
    stack_height_diff_penalty_factor = 0.4
    unique_load_reward_factor = 2.0

    max_height = max(len(stack) for stack in state)
    ideal_height = len(state[0])  # Assuming all stacks should aim to be of the same height as the first one for simplicity

    for i, stack in enumerate(state):
        n = len(stack)
        inversions_count = sum(1 for j in range(n - 1) if stack[j] > stack[j + 1])
        
        # Penalty for out-of-order loads
        for j in range(n - 1):
            if stack[j] > stack[j + 1]:
                correct_pos = next((k for k in range(j + 1, n) if stack[k] != 0 and stack[j] >= stack[k]), j + 1)
                distance_penalty = (correct_pos - j) * stack[j]
                cross_stack_penalty = 0
                if correct_pos >= len(state[i]):
                    cross_stack_penalty = cross_stack_penalty_factor * stack[j]
                total_score += distance_penalty + cross_stack_penalty
        
        # Stack height difference penalty
        stack_height_diff_penalty = abs(ideal_height - n) * stack_height_diff_penalty_factor
        total_score += stack_height_diff_penalty
        
        # Reward for minimizing unique load types per stack
        unique_loads_count = len(set(stack))
        balance_reward = (n - unique_loads_count) * unique_load_reward_factor
        total_score -= balance_reward

    return  total_score
",0.66843,Premarshalling,False
pop_10_op_m1_n7_250818_140658,premarshalling_astar,results_20250815_092046_multibay_reshuffle_astar_qwen25coder32b_ueTrue_uiFalse_uitypeNone,program_pop_10_op_m1_n7_250818_140658.json,m1,"This heuristic calculates the score based on the cumulative penalty of out-of-order loads, where penalties are determined by the sum of the load's value and its position in the stack, adjusted by an exponential decay factor to prioritize resolving issues in shallower stacks more effectively.
","def score_state(state):
    score = 0
    for stack in state:
        n = len(stack)
        for i in range(n - 1):
            if stack[i] > stack[i + 1]:
                penalty = (stack[i] + i) * (0.9 ** i)
                score += penalty
    return  score
",0.34903,Premarshalling,False
pop_10_op_m1_n8_250818_140658,premarshalling_astar,results_20250815_092046_multibay_reshuffle_astar_qwen25coder32b_ueTrue_uiFalse_uitypeNone,program_pop_10_op_m1_n8_250818_140658.json,m1,"This heuristic calculates the score based on the sum of penalties for each load that is out-of-order, where penalties are determined by the product of the load's value and its distance from the nearest correctly ordered load above it, adjusted by stack depth with an exponential decay factor to prioritize resolving issues in deeper stacks.
","def score_state(state):
    score = 0
    
    for i in range(len(state)):
        stack = state[i]
        n = len(stack)
        
        for j in range(n - 1, 0, -1):
            if stack[j] < stack[j - 1]:
                correct_pos = next((k for k in range(j) if stack[k] != 0 and stack[j] <= stack[k]), j - 1)
                distance_penalty = (j - correct_pos) * stack[j]
                score += distance_penalty * (2 ** -(n - j))
    
    return  score
",8.79957,Premarshalling,False
pop_10_op_m1_n9_250818_140658,premarshalling_astar,results_20250815_092046_multibay_reshuffle_astar_qwen25coder32b_ueTrue_uiFalse_uitypeNone,program_pop_10_op_m1_n9_250818_140658.json,m1,"This heuristic calculates the score based on the sum of absolute differences between consecutive loads in each stack, adjusted by their position to prioritize resolving issues in shallower stacks more effectively.
","def score_state(state):
    score = 0
    for stack in state:
        n = len(stack)
        for i in range(n - 1):
            if stack[i] > stack[i + 1]:
                penalty = abs(stack[i] - stack[i + 1]) * (i + 1) / n
                score += penalty
    return  score
",4.10429,Premarshalling,False
pop_10_op_m2_n0_250818_151722,premarshalling_astar,results_20250815_092046_multibay_reshuffle_astar_qwen25coder32b_ueTrue_uiFalse_uitypeNone,program_pop_10_op_m2_n0_250818_151722.json,m2,"This heuristic calculates the score based on the cumulative penalty of out-of-order loads, where penalties are determined by the product of the load's value and its position in the stack, adjusted by an exponential decay factor to prioritize resolving issues in shallower stacks more effectively.
","def score_state(state):
    score = 0
    for stack in state:
        n = len(stack)
        for i in range(n - 1):
            if stack[i] > stack[i + 1]:
                penalty = stack[i] * (i + 1) * (2 ** -(i + 1))
                score += penalty
    return  score
",4.21167,Premarshalling,False
pop_10_op_m2_n10_250818_151722,premarshalling_astar,results_20250815_092046_multibay_reshuffle_astar_qwen25coder32b_ueTrue_uiFalse_uitypeNone,program_pop_10_op_m2_n10_250818_151722.json,m2,"The new heuristic calculates the score based on the sum of penalties for each out-of-order load, where penalties are determined by the product of the load's value and its distance from the nearest correctly ordered load below it, adjusted by an exponential decay factor that decreases with depth to prioritize resolving issues in shallower stacks more severely.
","def score_state(state):
    total_score = 0
    for stack in state:
        n = len(stack)
        for i in range(n - 1):
            if stack[i] > stack[i + 1]:
                correct_order_distance = next((j - i for j in range(i + 1, n) if stack[j] != 0 and stack[i] > stack[j]), n - i)
                decay_factor = 2 ** (-(i / (n - 1)))  # Exponential decay factor based on depth
                total_score += (stack[i] * correct_order_distance) * decay_factor
    return  total_score
",1.26267,Premarshalling,False
pop_10_op_m2_n11_250818_151722,premarshalling_astar,results_20250815_092046_multibay_reshuffle_astar_qwen25coder32b_ueTrue_uiFalse_uitypeNone,program_pop_10_op_m2_n11_250818_151722.json,m2,"This heuristic calculates the score based on the total number of inversions across all stacks, where each inversion's penalty is weighted by the sum of the values of the involved loads divided by their combined distance from the top of the stack.
","def score_state(state):
    score = 0
    for stack in state:
        n = len(stack)
        for i in range(n - 1):
            for j in range(i + 1, n):
                if stack[i] > stack[j]:
                    score += (stack[i] + stack[j]) / (i + 1 + j + 1)
    return  score
",3.27528,Premarshalling,False
pop_10_op_m2_n12_250818_151722,premarshalling_astar,results_20250815_092046_multibay_reshuffle_astar_qwen25coder32b_ueTrue_uiFalse_uitypeNone,program_pop_10_op_m2_n12_250818_151722.json,m2,"This heuristic calculates the score based on the sum of penalties for each out-of-order load, where penalties are determined by the cube of the load's value multiplied by its distance from the nearest correctly ordered load below it, adjusted by a penalty factor that increases with the square of the number of loads in the stack to prioritize resolving issues in larger stacks.
","def score_state(state):
    total_score = 0
    for stack in state:
        n = len(stack)
        penalty_factor = 1 + (n - 1) ** 2  # Penalty factor increases with the square of the number of loads in the stack
        for i in range(n - 1):
            if stack[i] > stack[i + 1]:
                correct_order_distance = next((j - i for j in range(i + 1, n) if stack[j] != 0 and stack[i] > stack[j]), n - i)
                total_score += (stack[i] ** 3 * correct_order_distance) / penalty_factor
    return  total_score
",0.24288,Premarshalling,False
pop_10_op_m2_n13_250818_151722,premarshalling_astar,results_20250815_092046_multibay_reshuffle_astar_qwen25coder32b_ueTrue_uiFalse_uitypeNone,program_pop_10_op_m2_n13_250818_151722.json,m2,"The heuristic calculates the score based on the sum of penalties for each out-of-order load, where penalties are determined by the product of the load's value and its distance from the nearest correctly ordered load below it, adjusted by an increasing penalty factor that emphasizes resolving issues in smaller stacks more heavily.
","def score_state(state):
    total_score = 0
    for stack in state:
        n = len(stack)
        penalty_factor = max(1, (2 - n * 0.5))  # Penalty factor increases with the number of loads in the stack
        for i in range(n - 1):
            if stack[i] > stack[i + 1]:
                correct_order_distance = next((j - i for j in range(i + 1, n) if stack[j] != 0 and stack[i] > stack[j]), n - i)
                total_score += (stack[i] * correct_order_distance) / penalty_factor
    return  total_score
",0.31549,Premarshalling,False
pop_10_op_m2_n14_250818_151722,premarshalling_astar,results_20250815_092046_multibay_reshuffle_astar_qwen25coder32b_ueTrue_uiFalse_uitypeNone,program_pop_10_op_m2_n14_250818_151722.json,m2,"New heuristic calculates score based on weighted sum of penalties for out-of-order loads, with penalties adjusted by stack depth and position, and includes cross-stack movement penalty scaled differently.
","def score_state(state):
    total_score = 0
    cross_stack_penalty_factor = 2.0  # Increased penalty for crossing stacks
    decay_factor = 0.85  # Slower decay factor based on stack position

    for i in range(len(state)):
        stack = state[i]
        n = len(stack)
        inversions_count = sum(1 for j in range(n - 1) if stack[j] > stack[j + 1])
        inversion_penalty_factor = 1 + (inversions_count * 0.6) / max(1, n)

        for j in range(n - 1, 0, -1):
            if stack[j] < stack[j - 1]:
                correct_pos = next((k for k in range(j) if stack[k] != 0 and stack[j] <= stack[k]), j - 1)
                distance_penalty = (j - correct_pos) * stack[j]
                cross_stack_penalty = 0
                if correct_pos > j:
                    cross_stack_penalty = cross_stack_penalty_factor * stack[j]
                total_score += ((distance_penalty + cross_stack_penalty) * inversion_penalty_factor) * (decay_factor ** i)

    return  total_score
",0.23768,Premarshalling,False
pop_10_op_m2_n15_250818_151722,premarshalling_astar,results_20250815_092046_multibay_reshuffle_astar_qwen25coder32b_ueTrue_uiFalse_uitypeNone,program_pop_10_op_m2_n15_250818_151722.json,m2,"The heuristic calculates the score based on the total number of out-of-order loads, multiplied by the average load value of these misplaced items, adjusted by their depth within the stack and penalized further for larger stacks to prioritize resolving issues closer to the bottom and in smaller stacks.
","def score_state(state):
    score = 0
    for stack in state:
        n = len(stack)
        out_of_order_count = 0
        total_out_of_order_value = 0
        for i in range(n - 1):
            if stack[i] > stack[i + 1]:
                out_of_order_count += 1
                total_out_of_order_value += stack[i]
        if out_of_order_count > 0:
            average_out_of_order_value = total_out_of_order_value / out_of_order_count
            score += out_of_order_count * average_out_of_order_value * (n - out_of_order_count) / n * (1 / n)
    return  score
",8.79957,Premarshalling,False
pop_10_op_m2_n16_250818_151722,premarshalling_astar,results_20250815_092046_multibay_reshuffle_astar_qwen25coder32b_ueTrue_uiFalse_uitypeNone,program_pop_10_op_m2_n16_250818_151722.json,m2,"This heuristic calculates the score based on the weighted sum of penalties for each out-of-order load, where penalties are determined by the square root of the product of the load's value and its depth within the stack, with an additional penalty factor applied to loads that need to be moved across multiple stacks.
","def score_state(state):
    total_score = 0
    cross_stack_penalty_factor = 2.0  # Additional penalty for crossing stacks
    
    for i in range(len(state)):
        stack = state[i]
        n = len(stack)
        
        for j in range(n - 1, 0, -1):
            if stack[j] < stack[j - 1]:
                correct_pos = next((k for k in range(j) if stack[k] != 0 and stack[j] <= stack[k]), j - 1)
                distance_penalty = (j - correct_pos) * (stack[j] ** (1/2))
                cross_stack_penalty = 0
                if correct_pos > j:
                    cross_stack_penalty = cross_stack_penalty_factor * stack[j]
                total_score += distance_penalty + cross_stack_penalty
    
    return  total_score
",0.20339,Premarshalling,False
pop_10_op_m2_n17_250818_151722,premarshalling_astar,results_20250815_092046_multibay_reshuffle_astar_qwen25coder32b_ueTrue_uiFalse_uitypeNone,program_pop_10_op_m2_n17_250818_151722.json,m2,"This heuristic calculates the score based on the sum of penalties for each out-of-order load, where penalties are determined by the cube of the load's value multiplied by its distance from the nearest correctly ordered load below it, adjusted by a penalty factor that increases with the number of loads in the stack to prioritize resolving issues in larger stacks.
","def score_state(state):
    total_score = 0
    for stack in state:
        n = len(stack)
        penalty_factor = 1 + (n - 1) * 2  # Penalty factor increases with the number of loads in the stack
        for i in range(n - 1):
            if stack[i] > stack[i + 1]:
                correct_order_distance = next((j - i for j in range(i + 1, n) if stack[j] != 0 and stack[i] > stack[j]), n - i)
                total_score += (stack[i] ** 3 * correct_order_distance) / penalty_factor
    return  total_score
",0.36701,Premarshalling,False
pop_10_op_m2_n18_250818_151722,premarshalling_astar,results_20250815_092046_multibay_reshuffle_astar_qwen25coder32b_ueTrue_uiFalse_uitypeNone,program_pop_10_op_m2_n18_250818_151722.json,m2,"The new heuristic calculates the score based on the sum of penalties for each out-of-order load, where penalties are determined by the product of the load's value and its distance from the nearest correctly ordered load below it, adjusted by a penalty factor that increases linearly with the stack size to prioritize resolving issues in larger stacks more severely.
","def score_state(state):
    total_score = 0
    for stack in state:
        n = len(stack)
        penalty_factor = max(1, n)  # Penalty factor increases linearly with the number of loads in the stack
        for i in range(n - 1):
            if stack[i] > stack[i + 1]:
                correct_order_distance = next((j - i for j in range(i + 1, n) if stack[j] != 0 and stack[i] > stack[j]), n - i)
                total_score += (stack[i] * correct_order_distance) / penalty_factor
    return  total_score
",8.79957,Premarshalling,False
pop_10_op_m2_n19_250818_151722,premarshalling_astar,results_20250815_092046_multibay_reshuffle_astar_qwen25coder32b_ueTrue_uiFalse_uitypeNone,program_pop_10_op_m2_n19_250818_151722.json,m2,"The new heuristic calculates the score based on penalties for each out-of-order load, with increased penalties for loads that need to be moved across multiple stacks, reduced penalties for shorter stacks, and rewards for configurations with fewer inversions, using adjusted penalty factors and stack height reward factor, but with a different balance between cross-stack penalties and short stack rewards.
","def score_state(state):
    total_score = 0
    cross_stack_penalty_factor = 2.0  # Increased penalty for crossing stacks
    short_stack_reward_factor = 0.5   # Reduced reward for shorter stacks
    
    for i in range(len(state)):
        stack = state[i]
        n = len(stack)
        inversions_count = sum(1 for j in range(n - 1) if stack[j] > stack[j + 1])
        inversion_penalty_factor = max(0.5, 1 - (inversions_count * 0.2))  # Reduced penalty with fewer inversions
        
        for j in range(n - 1, 0, -1):
            if stack[j] < stack[j - 1]:
                correct_pos = next((k for k in range(j) if stack[k] != 0 and stack[j] <= stack[k]), j - 1)
                distance_penalty = (j - correct_pos) * stack[j]
                cross_stack_penalty = 0
                if correct_pos > j:
                    cross_stack_penalty = cross_stack_penalty_factor * stack[j]
                total_score += (distance_penalty + cross_stack_penalty) * inversion_penalty_factor
        
        # Reward based on the height of the stack and required moves to sort it
        stack_height_penalty = n * 0.25
        total_moves_to_sort = inversions_count * 0.7
        total_score += (stack_height_penalty + total_moves_to_sort) * inversion_penalty_factor * short_stack_reward_factor
    
    return  total_score
",0.22339,Premarshalling,False
